content,time,name,QQ
忍不住了,2024-06-18 02:08:36, 21-ECNU-SFX-耐筛王:鸽:,873892608
fate哥快追吧,2024-06-18 02:08:38, 20-fwu-buaa-LX,765712614
快点,2024-06-18 02:08:38, 21-ECNU-SFX-耐筛王:鸽:,873892608
真有点cp感,2024-06-18 02:08:39, 20-ihtwu-yukki,2045314354
Kdl,2024-06-18 02:08:40, 21-九非-0offer本校鼠,1789979647
说实话,2024-06-18 02:08:42, 20-ihtwu-yukki,2045314354
恋综,2024-06-18 02:08:42, 21-ECNU-SFX-耐筛王:鸽:,873892608
我等到你这个月脱单,2024-06-18 02:08:44, 20-fwu-buaa-LX,765712614
不是起哄,2024-06-18 02:08:45, 20-ihtwu-yukki,2045314354
fate哥追吧,2024-06-18 02:08:49, 21-hust-91,2548350422
大本营战报,2024-06-18 02:08:51, 21-个别大专-32123432（还没埋）,1622357652
不是不是,2024-06-18 02:09:00, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真自拍杆的问题,2024-06-18 02:09:06, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
因为我和她知道怎么拍照,2024-06-18 02:09:11, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
般配,2024-06-18 02:09:12, 20-ihtwu-yukki,2045314354
自拍,2024-06-18 02:09:13, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
相机在我手中,2024-06-18 02:09:18, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真不是自拍杆的问题,2024-06-18 02:09:18, 20-ihtwu-yukki,2045314354
这么好看的对象,2024-06-18 02:09:23, 21-次九,735661799
这么好看的对象,2024-06-18 02:09:27, 21-bjtu-珂朵莉,2412162744
这么好看的对象,2024-06-18 02:09:29, 20-ihtwu-yukki,2045314354
这么好看的对象,2024-06-18 02:09:29, 21-ECNU-SFX-耐筛王:鸽:,873892608
这么好看的对象,2024-06-18 02:09:29, 21-九非-0offer本校鼠,1789979647
草,2024-06-18 02:09:36, 21-uestc-安娜苏,2723980493
这么好看的对象,2024-06-18 02:09:39, 21-hust-91,2548350422
没,2024-06-18 02:09:48, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真没,2024-06-18 02:09:51, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真有,2024-06-18 02:09:58, 20-ihtwu-yukki,2045314354
这个还真没,2024-06-18 02:10:03, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
这个还,2024-06-18 02:10:08, 21-hust-91,2548350422
这个还真真没,2024-06-18 02:10:10, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
还,2024-06-18 02:10:10, 21-hust-91,2548350422
之前是假的是吧,2024-06-18 02:10:13, 20-ihtwu-yukki,2045314354
@20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 @20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 ？,2024-06-18 02:10:14, 21-bupt-curry,1945303105
还有几个是吧,2024-06-18 02:10:18, 21-bupt-curry,1945303105
但她确实是我见过,2024-06-18 02:10:19, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
最棒的,2024-06-18 02:10:26, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
要我我就追了,2024-06-18 02:10:29, 20-ihtwu-yukki,2045314354
fate哥已经提上日程了,2024-06-18 02:10:30, 21-hust-91,2548350422
差不多,2024-06-18 02:10:30, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
哎,2024-06-18 02:10:31, 20-ihtwu-yukki,2045314354
fate哥也幸福啦,2024-06-18 02:10:31, lju-坏坏坏,2691300453
,2024-06-18 02:10:33, lju-坏坏坏,2691300453
fate哥别夸了,2024-06-18 02:10:34, 20-fwu-buaa-LX,765712614
唉，最棒的,2024-06-18 02:10:36, 21-bjtu-珂朵莉,2412162744
我们知道的,2024-06-18 02:10:41, 20-fwu-buaa-LX,765712614
你快追吧,2024-06-18 02:10:44, 20-fwu-buaa-LX,765712614
我们知道的,2024-06-18 02:10:49, 21-bjtu-珂朵莉,2412162744
不行,2024-06-18 02:10:49, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
fate哥冲吧,2024-06-18 02:10:50, lju-坏坏坏,2691300453
你快追吧,2024-06-18 02:10:51, 21-九非-0offer本校鼠,1789979647
没,2024-06-18 02:10:53, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真的,2024-06-18 02:10:56, 21-hust-91,2548350422
这个真不行,2024-06-18 02:10:57, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你快追吧,2024-06-18 02:10:58, 20-ihtwu-yukki,2045314354
快冲,2024-06-18 02:10:59, 21-bupt-curry,1945303105
我和她是好朋友,2024-06-18 02:11:02, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
否则后悔了,2024-06-18 02:11:02, 21-bupt-curry,1945303105
要我我就追了,2024-06-18 02:11:04, 21-hust-91,2548350422
？,2024-06-18 02:11:05, 21-bupt-curry,1945303105
？,2024-06-18 02:11:05, 20-ihtwu-yukki,2045314354
？,2024-06-18 02:11:07, 21-九非-0offer本校鼠,1789979647
啊,2024-06-18 02:11:07, 21-bupt-curry,1945303105
为什么不行，她有对象了吗,2024-06-18 02:11:07, 20-fwu-buaa-LX,765712614
？,2024-06-18 02:11:07, 20-ihtwu-yukki,2045314354
？,2024-06-18 02:11:08, 21-hust-91,2548350422
？,2024-06-18 02:11:09, 20-fwu-buaa-LX,765712614
？,2024-06-18 02:11:10, 20-ihtwu-yukki,2045314354
？,2024-06-18 02:11:11, 20-ihtwu-yukki,2045314354
好人卡,2024-06-18 02:11:11, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
？,2024-06-18 02:11:14, 20-ihtwu-yukki,2045314354
？？？,2024-06-18 02:11:15, 21-hust-91,2548350422
？,2024-06-18 02:11:17, 21-bjtu-珂朵莉,2412162744
？？？？？,2024-06-18 02:11:19, 20-ihtwu-yukki,2045314354
？,2024-06-18 02:11:20, 21-bupt-curry,1945303105
？,2024-06-18 02:11:22, lju-坏坏坏,2691300453
已经发卡了？？？？？,2024-06-18 02:11:25, 21-hust-91,2548350422
已经表白了？？？,2024-06-18 02:11:30, 21-hust-91,2548350422
就是相互认识很开心呀,2024-06-18 02:11:32, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你也没表白啊,2024-06-18 02:11:32, 20-ihtwu-yukki,2045314354
fate哥！,2024-06-18 02:11:35, lju-坏坏坏,2691300453
没呀,2024-06-18 02:11:37, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
就是啊,2024-06-18 02:11:38, 21-hust-91,2548350422
@20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 捏麻麻的我跟你爆了 ,2024-06-18 02:11:39, 20-fwu-buaa-LX,765712614
你真的想要错过嘛,2024-06-18 02:11:43, lju-坏坏坏,2691300453
你妈,2024-06-18 02:11:44, 21-ECNU-SFX-耐筛王:鸽:,873892608
那你说那么多好看干嘛,2024-06-18 02:11:45, 20-ihtwu-yukki,2045314354
你你表白,2024-06-18 02:11:46, 21-ECNU-SFX-耐筛王:鸽:,873892608
就真的好朋友,2024-06-18 02:11:48, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你,2024-06-18 02:11:49, 21-ECNU-SFX-耐筛王:鸽:,873892608
真好看,2024-06-18 02:11:51, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
喜欢就冲,2024-06-18 02:11:52, lju-坏坏坏,2691300453
你,2024-06-18 02:11:53, 21-ECNU-SFX-耐筛王:鸽:,873892608
xxxxx,2024-06-18 02:11:56, 21-ECNU-SFX-耐筛王:鸽:,873892608
取决于你喜欢吗,2024-06-18 02:11:56, lju-坏坏坏,2691300453
喜欢就冲,2024-06-18 02:11:57, 21-九非-0offer本校鼠,1789979647
冲,2024-06-18 02:11:57, 21-bupt-curry,1945303105
好朋友说这么多喵,2024-06-18 02:11:58, 20-ihtwu-yukki,2045314354
而不是,2024-06-18 02:12:00, lju-坏坏坏,2691300453
fate哥你要争气,2024-06-18 02:12:01, 21-hust-91,2548350422
冲,2024-06-18 02:12:01, 21-ECNU-SFX-耐筛王:鸽:,873892608
急了,2024-06-18 02:12:02, 21-ECNU-SFX-耐筛王:鸽:,873892608
反正在闲没几天了,2024-06-18 02:12:03, 21-bupt-curry,1945303105
我好看当然夸,2024-06-18 02:12:05, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你妹表白你好人卡,2024-06-18 02:12:06, 20-fwu-buaa-LX,765712614
？,2024-06-18 02:12:06, 21-neu-unk,112245158
西安,2024-06-18 02:12:07, 21-bupt-curry,1945303105
你,2024-06-18 02:12:07, 21-ECNU-SFX-耐筛王:鸽:,873892608
你以为是好朋友,2024-06-18 02:12:08, lju-坏坏坏,2691300453
你都没表白,2024-06-18 02:12:12, 21-ECNU-SFX-耐筛王:鸽:,873892608
没表白,2024-06-18 02:12:12, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
最后的疯狂,2024-06-18 02:12:13, 21-bupt-curry,1945303105
你动心,2024-06-18 02:12:13, lju-坏坏坏,2691300453
什么好人卡,2024-06-18 02:12:14, 21-ECNU-SFX-耐筛王:鸽:,873892608
真好朋友,2024-06-18 02:12:15, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
就冲！,2024-06-18 02:12:16, lju-坏坏坏,2691300453
闹麻了,2024-06-18 02:12:16, 20-ihtwu-yukki,2045314354
@21-ECNU-SFX-耐筛王 @21-ECNU-SFX-耐筛王 对啊,2024-06-18 02:12:21, 21-hust-91,2548350422
不不,2024-06-18 02:12:23, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你夸这么多你不表白,2024-06-18 02:12:31, 20-fwu-buaa-LX,765712614
不是,2024-06-18 02:12:38, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
xmsl,2024-06-18 02:12:39, 21-bjtu-珂朵莉,2412162744
就是真的很棒她,2024-06-18 02:12:42, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你表白了才有好人卡这个说法,2024-06-18 02:12:45, 21-ECNU-SFX-耐筛王:鸽:,873892608
这么夸真的要追了,2024-06-18 02:12:50, 21-hust-91,2548350422
有很多闪光点,2024-06-18 02:12:51, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
@21-ECNU-SFX-耐筛王 @21-ECNU-SFX-耐筛王 原来如此,2024-06-18 02:12:57, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
那还不追,2024-06-18 02:12:58, 21-hust-91,2548350422
那你不喜欢她？,2024-06-18 02:13:02, 20-ihtwu-yukki,2045314354
可以找我 我专业发好人卡,2024-06-18 02:13:05, 20-nku-ccc佬家的司机(清水哥粉丝群：801097028),1330823815
不追呀,2024-06-18 02:13:06, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
追吧,2024-06-18 02:13:08, 21-bupt-curry,1945303105
之后一起做好朋友吧！,2024-06-18 02:13:14, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
？,2024-06-18 02:13:16, 21-bupt-curry,1945303105
？,2024-06-18 02:13:17, 20-ihtwu-yukki,2045314354
？？？,2024-06-18 02:13:19, 21-hust-91,2548350422
？,2024-06-18 02:13:20, 21-bjtu-珂朵莉,2412162744
多看几集恋爱动漫,2024-06-18 02:13:20, 21-个别大专-32123432,1622357652
我记起来了,2024-06-18 02:13:23, 21-sbu-传说中的黑龙,291395891
马上就想追了,2024-06-18 02:13:23, 21-个别大专-32123432,1622357652
我要,2024-06-18 02:13:26, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
fate哥,2024-06-18 02:13:26, 21-hust-91,2548350422
？,2024-06-18 02:13:26, 20-fwu-buaa-LX,765712614
去北京了呀,2024-06-18 02:13:28, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
fate哥是不是想找thu的npy,2024-06-18 02:13:34, 21-sbu-传说中的黑龙,291395891
fate哥是不是想找thu的npy,2024-06-18 02:13:41, 21-se-放火,1160544498
fate哥是不是想找thu的npy,2024-06-18 02:13:44, 20-ihtwu-yukki,2045314354
没呀,2024-06-18 02:13:44, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
fate哥不追的原因找到了,2024-06-18 02:13:46, 21-hust-91,2548350422
嗐异地了,2024-06-18 02:13:49, 20-fwu-buaa-LX,765712614
看不起了,2024-06-18 02:13:49, 19-cust-ecnu-海螺,2428842876
真心祝她可以顺利呀,2024-06-18 02:13:55, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
你去北京不能回西安嘛,2024-06-18 02:13:55, 21-neu-unk,112245158
所以,2024-06-18 02:13:58, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
一开始就说,2024-06-18 02:14:01, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
很可惜,2024-06-18 02:14:02, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
相遇就是分别,2024-06-18 02:14:06, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
看这个：我心里的野兽,2024-06-18 02:14:11, 21-个别大专-32123432,1622357652
文案中写说,2024-06-18 02:14:12, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
的,2024-06-18 02:14:13, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
,2024-06-18 02:14:14, 21-neu-unk,112245158
看怦然心动,2024-06-18 02:14:19, 21-hust-91,2548350422
,2024-06-18 02:14:19, 21-bjtu-珂朵莉,2412162744
小处男比在场的各位会多了,2024-06-18 02:14:22, 21-个别大专-32123432,1622357652
大一给我看发春了,2024-06-18 02:14:26, 21-hust-91,2548350422
这么治愈,2024-06-18 02:14:28, 21-bjtu-珂朵莉,2412162744
大家之后能坦率交流就很棒了！,2024-06-18 02:14:30, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
瓦达西心碎了,2024-06-18 02:14:34, 20-fwu-buaa-LX,765712614
好的喵,2024-06-18 02:14:39, 20-ihtwu-yukki,2045314354
很高兴能相遇呀,2024-06-18 02:14:40, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
恋综结束,2024-06-18 02:14:42, 20-ihtwu-yukki,2045314354
be了，睡觉,2024-06-18 02:14:47, 20-ihtwu-yukki,2045314354
我觉得,2024-06-18 02:14:47, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
唉,2024-06-18 02:14:49, 21-hust-91,2548350422
夸一个人,2024-06-18 02:14:50, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
be了,2024-06-18 02:14:53, 21-hust-91,2548350422
是真的,2024-06-18 02:14:53, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
唉，be,2024-06-18 02:14:54, 21-bjtu-珂朵莉,2412162744
你值得更好的,2024-06-18 02:14:55, 20-fwu-buaa-LX,765712614
难过,2024-06-18 02:14:56, 21-hust-91,2548350422
确实夸她,2024-06-18 02:15:00, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真的很棒,2024-06-18 02:15:02, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
难过,2024-06-18 02:15:03, 21-bjtu-珂朵莉,2412162744
但她有一点点没自信,2024-06-18 02:15:08, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
就是,2024-06-18 02:15:09, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
其实她可以做的更好的,2024-06-18 02:15:15, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
哈哈,2024-06-18 02:15:17, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
喜欢真的要考虑地域吗,2024-06-18 02:15:18, 21-hust-91,2548350422
不过这样太卷了,2024-06-18 02:15:21, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
还是得考虑,2024-06-18 02:15:25, 21-个别大专-32123432,1622357652
哈哈,2024-06-18 02:15:27, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
@21-hust-91 @21-hust-91 要得，异地恋很难熬的,2024-06-18 02:15:32, 20-fwu-buaa-LX,765712614
异地恋分了的太多了,2024-06-18 02:15:33, 21-个别大专-32123432,1622357652
唉,2024-06-18 02:15:38, 21-hust-91,2548350422
异地恋只要两人互相信任，那么四个人就会平安无事,2024-06-18 02:15:54, 20-fwu-buaa-LX,765712614
虽然我认识的异地恋的都还没分,2024-06-18 02:15:55, 21-sbu-传说中的黑龙,291395891
勾起了悲伤的情感,2024-06-18 02:15:56, 21-hust-91,2548350422
没钱呀,2024-06-18 02:15:56, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
分开太久感情淡薄,2024-06-18 02:15:58, 21-个别大专-32123432,1622357652
我也是异地恋，哎哎,2024-06-18 02:15:58, 20-ihtwu-yukki,2045314354
好几年了都,2024-06-18 02:16:00, 21-sbu-传说中的黑龙,291395891
我兜里1000万,2024-06-18 02:16:00, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
四个人,2024-06-18 02:16:00, 21-hust-91,2548350422
话说读研了，能认识新的女生嘛（除了实验室里的,2024-06-18 02:16:09, 21-neu-unk,112245158
@20-fwu-buaa-LX @20-fwu-buaa-LX 草,2024-06-18 02:16:09, 19-cust-ecnu-海螺,2428842876
唉,2024-06-18 02:16:14, 21-hust-91,2548350422
@20-fwu-buaa-LX @20-fwu-buaa-LX 蚌,2024-06-18 02:16:19, 21-sbu-传说中的黑龙,291395891
@19-cust-ecnu-海螺 @19-cust-ecnu-海螺 ？,2024-06-18 02:16:21, 21-bupt-curry,1945303105
我高中好朋友异国恋5年了,2024-06-18 02:16:22, 20-ihtwu-yukki,2045314354
maybe,2024-06-18 02:16:25, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
或者我和她认识了4年,2024-06-18 02:16:25, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
但认识就3天,2024-06-18 02:16:25, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
那还可以说说,2024-06-18 02:16:25, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
那不是开玩笑嘛,2024-06-18 02:16:27, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
还得分人吧,2024-06-18 02:16:27, 21-bupt-curry,1945303105
真爱感觉无所谓,2024-06-18 02:16:32, 21-bupt-curry,1945303105
@20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 @20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 ？,2024-06-18 02:16:40, 21-bupt-curry,1945303105
度日如年,2024-06-18 02:16:51, 20-ihtwu-yukki,2045314354
悲伤,2024-06-18 02:17:05, 21-hust-91,2548350422
男女之间可以做好朋友嘛,2024-06-18 02:17:10, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
真3-4天吧,2024-06-18 02:17:10, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
,2024-06-18 02:17:10, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
我们排练节目才认识,2024-06-18 02:17:10, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
可以,2024-06-18 02:17:15, 21-hust-91,2548350422
可以啊,2024-06-18 02:17:16, 20-ihtwu-yukki,2045314354
有界限就是好朋友,2024-06-18 02:17:22, 21-hust-91,2548350422
嗯嗯,2024-06-18 02:17:28, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
任何一方想跨越界限就不是好朋友了,2024-06-18 02:17:39, 21-hust-91,2548350422
太远了,2024-06-18 02:17:42, 20-fwu-buaa-LX,765712614
怎么听都像是fate哥给人家发好人卡了,2024-06-18 02:17:49, 19-cust-ecnu-海螺,2428842876
fate佬看完这个,2024-06-18 02:17:53, 21-个别大专-32123432,1622357652
就想追了,2024-06-18 02:17:55, 21-个别大专-32123432,1622357652
怎么听都像是fate哥给人家发好人卡了,2024-06-18 02:17:58, 20-ihtwu-yukki,2045314354
怎么听都像是fate哥给人家发好人卡了,2024-06-18 02:18:04, 21-hust-91,2548350422
@20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 @20-xjtu-thu-fate（小红书- 6712854101 在学校可线下 也不是有问题,2024-06-18 02:18:57, 21-hust-91,2548350422
你感觉关系到了就可以,2024-06-18 02:19:01, 20-ihtwu-yukki,2045314354
只是觉得有点奇怪因为,2024-06-18 02:19:05, 21-hust-91,2548350422
不是,2024-06-18 02:19:17, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
感觉平时很少这样说,2024-06-18 02:19:17, 21-hust-91,2548350422
当时聊天的氛围也很重要,2024-06-18 02:19:20, 20-ihtwu-yukki,2045314354
唉,2024-06-18 02:19:33, 21-hust-91,2548350422
be了,2024-06-18 02:19:36, 21-hust-91,2548350422
玉玉了,2024-06-18 02:19:49, 21-bjtu-珂朵莉,2412162744
我也想要crush,2024-06-18 02:19:50, 21-hust-91,2548350422
crush,2024-06-18 02:20:01, 20-ihtwu-yukki,2045314354
我要crash了,2024-06-18 02:20:11, 19-cust-ecnu-海螺,2428842876
你是牢大,2024-06-18 02:20:20, 21-个别大专-32123432,1622357652
在我单身的时候，路上的美女都可以是我的crush,2024-06-18 02:20:22, 20-ihtwu-yukki,2045314354
我还是把自己关起来吧,2024-06-18 02:20:24, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
还是认真科研,2024-06-18 02:20:34, 20-xjtu-thu-fate（小红书- 6712854101 在学校可线下,1146607348
